iter	RMSE
2915	0.0864879215
2916	0.08647984594
2917	0.08647508899
2918	0.08647070273
2919	0.08646019236
2920	0.0864487635
2921	0.08643740682
2922	0.08642616181
2923	0.08641957329
2924	0.08640675523
2925	0.0863964831
2926	0.08639165582
2927	0.08638428957
2928	0.08637857936
2929	0.08636999534
2930	0.08636469815
2931	0.08635229161
2932	0.08634128097
2933	0.08633291656
2934	0.08632321965
2935	0.0863123654
2936	0.08630840916
2937	0.08629939868
2938	0.08628924837
2939	0.08627817657
2940	0.08626694805
2941	0.08626070836
2942	0.0862570484
2943	0.08624495925
2944	0.0862342026
2945	0.08622231443
2946	0.08621380512
2947	0.08620416326
2948	0.08619414234
2949	0.08618111268
2950	0.08617328214
2951	0.08616662526
2952	0.08615596055
2953	0.08614560453
2954	0.08613366053
2955	0.08611743204
2956	0.08610571855
2957	0.08609220199
2958	0.08608383001
2959	0.08607855734
2960	0.08607054967
2961	0.08606028755
2962	0.0860530429
2963	0.08604140912
2964	0.08603371885
2965	0.08602386075
2966	0.08601049977
2967	0.08599899867
2968	0.0859905667
2969	0.08598220815
2970	0.08597343616
2971	0.08596258248
2972	0.08595281854
2973	0.08594909489
2974	0.08593783879
2975	0.08592103817
2976	0.08591009196
2977	0.08590474661
2978	0.08589347904
2979	0.0858829132
2980	0.08587368456
2981	0.08586438926
2982	0.08585330736
2983	0.08584537455
2984	0.08584065345
2985	0.08582799751
2986	0.08581716963
2987	0.08580903877
2988	0.0857995012
2989	0.08578899414
2990	0.08577930969
2991	0.08576940097
2992	0.08576226487
2993	0.08575896516
2994	0.08575573013
2995	0.08574222372
2996	0.08573418858
2997	0.0857260355
2998	0.08572295999
2999	0.08571482524
3000	0.08570284964
3001	0.08569322279
3002	0.08568806566
3003	0.08568217485
3004	0.08567551888
3005	0.08566644072
3006	0.08566281765
3007	0.0856544124
3008	0.08564643772
3009	0.08563308914
3010	0.08562462486
3011	0.08561531808
3012	0.08560689874
3013	0.08560422963
3014	0.08559053249
3015	0.08558549404
3016	0.08557541085
3017	0.08556540907
3018	0.08555504086
3019	0.08554769803
3020	0.08554261854
3021	0.08552950243
3022	0.08552324139
3023	0.08551656479
3024	0.08551155438
3025	0.08550021489
3026	0.08549097484
3027	0.08547810682
3028	0.08547058669
3029	0.08545996902
3030	0.08544996927
3031	0.0854435448
3032	0.08543350085
3033	0.08542219387
3034	0.08541179768
3035	0.08540277055
3036	0.08539343941
3037	0.08538587766
3038	0.08537474209
3039	0.08536327541
3040	0.08535691187
3041	0.08534913226
3042	0.08534009162
3043	0.08533310203
3044	0.08532002339
3045	0.08530899968
3046	0.08530582534
3047	0.08529498536
3048	0.08528542127
3049	0.0852733997
3050	0.08526319795
3051	0.08525567417
3052	0.08524429454
3053	0.08523123421
3054	0.08522304912
3055	0.08521154727
3056	0.08520183542
3057	0.08519280957
3058	0.08518167262
3059	0.08517091442
3060	0.08516348751
3061	0.0851591373
3062	0.08515235713
3063	0.08514381438
3064	0.08513412815
3065	0.08512857098
3066	0.08511617012
3067	0.08511226362
3068	0.0851036071
3069	0.08508741609
3070	0.08507959881
3071	0.08507184805
3072	0.08506162564
3073	0.08505106892
3074	0.08504290232
3075	0.08503412854
3076	0.08502390814
3077	0.0850138918
3078	0.08501012009
3079	0.08499801588
3080	0.08498863
3081	0.08498559062
3082	0.08497406867
3083	0.0849670471
3084	0.08495952796
3085	0.08494510349
3086	0.08493039936
3087	0.08492351291
3088	0.08491166328
3089	0.08490067225
3090	0.0848944649
3091	0.08488874841
3092	0.08487868683
3093	0.08487496079
3094	0.08486298131
3095	0.08485221268
3096	0.084841084
3097	0.08483004756
3098	0.08482014843
3099	0.08481543305
3100	0.08480176507
3101	0.08479057001
3102	0.08478762347
3103	0.08477508352
3104	0.08476507071
3105	0.0847568621
3106	0.08474283191
3107	0.08473281679
3108	0.08472713317
3109	0.08471824418
3110	0.08470965707
3111	0.08469811294
3112	0.08468708105
3113	0.0846711039
3114	0.08466273823
3115	0.08465370838
3116	0.08463861684
3117	0.08463026976
3118	0.08462219242
3119	0.08461094118
3120	0.08460604832
3121	0.08459647694
3122	0.08458360473
3123	0.08457435678
3124	0.08456557754
3125	0.08456079843
3126	0.08455322165
3127	0.08454211215
3128	0.08453151685
3129	0.08452585773
3130	0.08451364413
3131	0.08450462428
3132	0.08449787154
3133	0.08448857045
3134	0.08447180679
3135	0.08446156727
3136	0.08445432755
3137	0.08444089198
3138	0.08443145807
3139	0.08441869602
3140	0.08441159831
3141	0.08440245379
3142	0.08439330668
3143	0.0843856702
3144	0.08437852851
3145	0.08437330487
3146	0.08436419056
3147	0.08435541017
3148	0.08434552011
3149	0.08433803754
3150	0.084334416
3151	0.08432399324
3152	0.08431393001
3153	0.08430886614
3154	0.08429448803
3155	0.0842847826
3156	0.08427964849
3157	0.08426780734
3158	0.08425759149
3159	0.08424582429
3160	0.08423536074
3161	0.08422579461
3162	0.08421488955
3163	0.08420804436
3164	0.08419885843
3165	0.08419023346
3166	0.08418105947
3167	0.08417241324
3168	0.08416446179
3169	0.08415165985
3170	0.08414139817
3171	0.08412933335
3172	0.08412072215
3173	0.08411308876
3174	0.08410770994
3175	0.08410475824
3176	0.0840985679
3177	0.0840893957
3178	0.0840776484
3179	0.08406771724
3180	0.08405863079
3181	0.08404183907
3182	0.08403398815
3183	0.08402634786
3184	0.08401682732
3185	0.08400482564
3186	0.08398971384
3187	0.08397735431
3188	0.08396787156
3189	0.08395933179
3190	0.08394961258
3191	0.08394045058
3192	0.08393267436
3193	0.08392226737
3194	0.08391114652
3195	0.08390607054
3196	0.08389504728
3197	0.08388911415
3198	0.08388174422
3199	0.08387455087
3200	0.08385791089
3201	0.08384779921
3202	0.08383785702
3203	0.08382570203
3204	0.08381651087
3205	0.08380670335
3206	0.0837966216
3207	0.08378667418
3208	0.08377729684
3209	0.08376877789
3210	0.08375957739
3211	0.08375057728
3212	0.08374167618
3213	0.08373466158
3214	0.08372767061
3215	0.08371322374
3216	0.08370516486
3217	0.08370154037
3218	0.08369183509
3219	0.08368005755
3220	0.08367001219
3221	0.08365801275
3222	0.08364542204
3223	0.08363862246
3224	0.08362676501
3225	0.08362297955
3226	0.08361276671
3227	0.08359991257
3228	0.08359065397
3229	0.08357421591
3230	0.08356250385
3231	0.08355525964
3232	0.08354554762
3233	0.08353905936
3234	0.08353016489
3235	0.08352318603
3236	0.08351262154
3237	0.08350237947
3238	0.08349275484
3239	0.08348410946
3240	0.08347713874
3241	0.08346694923
3242	0.08345639306
3243	0.08345104545
3244	0.08344249469
3245	0.08343634307
3246	0.08343297482
3247	0.08342366159
3248	0.08341652265
3249	0.08340728664
3250	0.08339719487
3251	0.08339080911
3252	0.08338072743
3253	0.08337386639
3254	0.08336421363
3255	0.08335578317
3256	0.08334764218
3257	0.08333971878
3258	0.08332813227
3259	0.08331718065
3260	0.08331440868
3261	0.0833102948
3262	0.0833034387
3263	0.08329347385
3264	0.083283453
3265	0.08327160654
3266	0.08326873172
3267	0.08325693348
3268	0.08324737156
3269	0.08323822216
3270	0.08322798794
3271	0.08321916681
3272	0.08320761668
3273	0.08319305732
3274	0.08318352415
3275	0.08317330439
3276	0.0831645882
3277	0.08315452094
3278	0.08314449431
3279	0.08313716735
3280	0.0831233885
3281	0.08311282259
3282	0.08310921444
3283	0.08309974087
3284	0.08309016973
3285	0.08308008642
3286	0.08307627467
3287	0.08306798162
3288	0.08305608051
3289	0.08304930872
3290	0.08304340646
3291	0.0830319554
3292	0.08302335351
3293	0.08301669502
3294	0.08300586412
3295	0.08299766515
3296	0.08298777679
3297	0.08297807046
3298	0.0829702877
3299	0.08296165311
3300	0.08295404034
3301	0.08294618065
3302	0.08293620572
3303	0.08293264811
3304	0.08292395562
3305	0.08291477701
3306	0.08290550395
3307	0.08289584645
3308	0.08288736057
3309	0.08287983321
3310	0.08287264334
3311	0.08286521302
3312	0.08285894795
3313	0.08285088856
3314	0.08283845886
3315	0.08283349559
3316	0.08281942149
3317	0.08280965791
3318	0.08279676881
3319	0.08278303681
3320	0.08277472943
3321	0.08276367509
3322	0.08275632806
3323	0.08274938891
3324	0.08274381011
3325	0.08273303784
3326	0.08272588169
3327	0.08271573644
3328	0.08270548362
3329	0.08269643674
3330	0.08268687051
3331	0.08267981539
3332	0.08267300016
3333	0.08266304306
3334	0.08265867866
3335	0.08264719339
3336	0.08263856832
3337	0.08262729846
3338	0.08261643121
3339	0.08260546437
3340	0.08259549456
3341	0.08258649287
3342	0.0825778283
3343	0.08257386243
3344	0.08256801278
3345	0.08256135461
3346	0.08255147222
3347	0.08254137287
3348	0.08253776256
3349	0.08253088301
3350	0.08252755154
3351	0.08252370756
3352	0.08251361647
3353	0.08251023186
3354	0.08250165001
3355	0.08248975106
3356	0.08248090819
3357	0.08247135399
3358	0.08246452181
3359	0.08245802304
3360	0.08244671908
3361	0.08244038662
3362	0.08243040502
3363	0.08241644187
3364	0.08240750959
3365	0.08239895108
3366	0.08238917779
3367	0.08238068038
3368	0.08237153784
3369	0.08235790253
3370	0.08234872292
3371	0.08234558943
3372	0.08233882495
3373	0.08233059203
3374	0.08232334952
3375	0.08231242653
3376	0.08230584743
3377	0.08230261316
3378	0.08229602029
3379	0.08228847326
3380	0.08227699517
3381	0.08226569417
3382	0.08225451852
3383	0.08224465777
3384	0.08224096069
3385	0.08222612798
3386	0.08221374204
3387	0.08220545341
3388	0.08219886189
3389	0.08219238257
3390	0.08218870445
3391	0.08217814382
3392	0.08216772266
3393	0.08215703261
3394	0.08214795799
3395	0.08213833189
3396	0.08212667159
3397	0.08211725311
3398	0.08210842829
3399	0.08210126104
3400	0.08209136693
3401	0.08208637787
3402	0.08208228282
3403	0.08207142591
3404	0.08205950748
3405	0.08205296216
3406	0.08204248233
3407	0.0820325177
3408	0.0820208286
3409	0.08201396645
3410	0.08200691487
3411	0.081999922
3412	0.08198695896
3413	0.08197672557
3414	0.0819674875
3415	0.08195719564
3416	0.08194917792
3417	0.0819414113
3418	0.08193303727
3419	0.08192336837
3420	0.08191253095
3421	0.081900805
3422	0.08189040992
3423	0.08188351232
3424	0.08187791616
3425	0.08187178248
3426	0.08186205917
3427	0.08184840755
3428	0.08184263719
3429	0.08183293393
3430	0.0818221646
3431	0.08181301951
3432	0.08180480448
3433	0.08179398477
3434	0.08178551433
3435	0.08178021489
3436	0.08177021721
3437	0.08176432995
3438	0.0817562575
3439	0.08175005129
3440	0.08174543323
3441	0.08173586
3442	0.08172999098
3443	0.08172282244
3444	0.08171812448
3445	0.08171252152
3446	0.08170410071
3447	0.08169286703
3448	0.0816814885
3449	0.08167446047
3450	0.08166446328
3451	0.08166179187
3452	0.08165488252
3453	0.08164850892
3454	0.08163918446
3455	0.08163123682
3456	0.0816265757
3457	0.08161520664
3458	0.0816057159
3459	0.08159865397
3460	0.08159252668
3461	0.08158356379
3462	0.08157400679
3463	0.08156607676
3464	0.08155795024
3465	0.08155248629
3466	0.08154706829
3467	0.08153596147
3468	0.08153234403
3469	0.08152343221
3470	0.08151543459
3471	0.0815091414
3472	0.0815034797
3473	0.08149035719
3474	0.08148199847
3475	0.0814747646
3476	0.08146210795
3477	0.08144964146
3478	0.08143665866
3479	0.08142591564
3480	0.08142028025
3481	0.08140780363
3482	0.08139586737
3483	0.0813872159
3484	0.08137701846
3485	0.08137320206
3486	0.08136776852
3487	0.08136470896
3488	0.08135605491
3489	0.08134812028
3490	0.08134272088
3491	0.08133478341
3492	0.08132468286
3493	0.08131765971
3494	0.08130479636
3495	0.08130068593
3496	0.08129448058
3497	0.08128334254
3498	0.08126994496
3499	0.08125798854
3500	0.08125023911
3501	0.08124373296
3502	0.08123500629
3503	0.08122428722
3504	0.08121336127
3505	0.08120454373
3506	0.081201206
3507	0.08118994126
3508	0.08118344606
3509	0.08117424542
3510	0.08116083663
3511	0.08115369807
3512	0.08114395422
3513	0.08113678733
3514	0.08113001736
3515	0.08112093898
3516	0.08111686712
3517	0.08110825693
3518	0.08110204643
3519	0.08109013738
3520	0.08108269808
3521	0.08107562609
3522	0.08106804224
3523	0.08106187195
3524	0.08105351693
3525	0.08104383585
3526	0.08103657393
3527	0.08102581449
3528	0.08101686861
3529	0.08100758582
3530	0.08099592904
3531	0.08098266031
3532	0.08097251612
3533	0.08096128937
3534	0.08095202661
3535	0.08094670694
3536	0.08093918095
3537	0.0809305645
3538	0.08092205638
3539	0.08091898281
3540	0.08090588913
3541	0.08089874424
3542	0.08088416625
3543	0.08087867994
3544	0.08086903345
3545	0.08086374846
3546	0.08085623023
3547	0.08085324714
3548	0.08084428514
3549	0.08083649555
3550	0.08083016833
3551	0.08082159392
3552	0.08081533532
3553	0.08080132063
3554	0.08079382254
3555	0.0807845603
3556	0.08078235361
3557	0.08077528299
3558	0.08076650673
3559	0.08075546914
3560	0.08074946795
3561	0.08074079202
3562	0.08073286599
3563	0.08072107721
3564	0.08070810485
3565	0.08069525629
3566	0.08068218286
3567	0.08067152873
3568	0.08066629331
3569	0.08065688788
3570	0.08064654059
3571	0.08063912594
3572	0.08063479697
3573	0.08062563065
3574	0.08062102533
3575	0.08061685778
3576	0.08060726446
3577	0.0805942217
3578	0.08058997565
3579	0.08058138933
3580	0.08057294856
3581	0.08056360956
3582	0.08055379741
3583	0.0805453114
3584	0.08054226786
3585	0.08053435518
3586	0.0805284025
3587	0.08052011592
3588	0.08051365428
3589	0.08050787133
3590	0.08049986895
3591	0.08049632753
3592	0.08049008368
3593	0.08048102382
3594	0.08047196694
3595	0.08046176928
3596	0.08044889244
3597	0.08043988223
3598	0.08043487773
3599	0.0804252973
3600	0.08042137962
3601	0.08041336896
3602	0.08040780613
3603	0.08040564862
3604	0.08039872628
3605	0.08039533902
3606	0.08039074436
3607	0.08037797869
3608	0.08036918022
3609	0.08036046666
3610	0.08035677779
3611	0.08034998904
3612	0.08034316603
3613	0.08033444728
3614	0.08032782772
3615	0.08032143316
3616	0.08031835104
3617	0.08030597806
3618	0.08030007785
3619	0.08029322209
3620	0.08028637857
3621	0.08027975268
3622	0.08027017652
3623	0.08026162784
3624	0.08025042413
3625	0.08024015129
3626	0.08023148293
3627	0.08022262392
3628	0.08021457803
3629	0.08020774373
3630	0.08020066429
3631	0.08019497019
3632	0.08018928122
3633	0.0801789672
3634	0.08017302656
3635	0.08016410949
3636	0.08015391065
3637	0.08014345342
3638	0.08013460888
3639	0.08012203747
3640	0.0801126792
3641	0.08010407229
3642	0.08009495576
3643	0.08008964042
3644	0.08008349174
3645	0.08007324525
3646	0.08006341634
3647	0.08005440525
3648	0.0800470092
3649	0.08003568266
3650	0.08002153326
3651	0.08001517662
3652	0.08000851742
3653	0.08000185872
3654	0.07999280456
3655	0.07998495125
3656	0.07997387011
3657	0.07996569957
3658	0.07995618194
3659	0.07994750725
3660	0.07993932308
3661	0.07992690414
3662	0.07991824961
3663	0.07990899223
3664	0.07989985336
3665	0.07989448795
3666	0.07988217321
3667	0.07987551089
3668	0.07986676573
3669	0.07985750069
3670	0.07985011842
3671	0.07984131863
3672	0.07983046967
3673	0.07982181311
3674	0.07981463161
3675	0.07980662446
3676	0.07980026189
3677	0.07979001287
3678	0.0797857733
3679	0.079774339
3680	0.07976486922
3681	0.07975473512
3682	0.0797497785
3683	0.07973989505
3684	0.07973603378
3685	0.07972750649
3686	0.07971469271
3687	0.07970539365
3688	0.07970126239
3689	0.07969618143
3690	0.07968433113
3691	0.07967712343
3692	0.07966481795
3693	0.07965179706
3694	0.07964669921
3695	0.07964268013
3696	0.0796384689
3697	0.07963159999
3698	0.07962242355
3699	0.07961031149
3700	0.07960181822
3701	0.07959339944
3702	0.07958462548
3703	0.07957517779
3704	0.07957017547
3705	0.0795639106
3706	0.07955728507
3707	0.07954973309
3708	0.07953891571
3709	0.07953121762
3710	0.07951469203
3711	0.07950687747
3712	0.07949622567
3713	0.07948887528
3714	0.07947882419
3715	0.07947109206
3716	0.07946280863
3717	0.07944935557
3718	0.07944283405
3719	0.07943572243
3720	0.07943077807
3721	0.07942573814
3722	0.07941363029
3723	0.07940468669
3724	0.07939575909
3725	0.0793892497
3726	0.07938304774
3727	0.07937329315
3728	0.07936336048
3729	0.07935074686
3730	0.07934850554
3731	0.07934176053
3732	0.07932771115
3733	0.07932410477
3734	0.0793192457
3735	0.07931087992
3736	0.0793039588
3737	0.07929498213
3738	0.07928624636
3739	0.07928271445
3740	0.07927682781
3741	0.07926341321
3742	0.07925487871
3743	0.07924615046
3744	0.07923776153
3745	0.07923381494
3746	0.07922626108
3747	0.07922234739
3748	0.07921670057
3749	0.07921204507
3750	0.07920476666
3751	0.07919714568
3752	0.07919249303
3753	0.07918394279
3754	0.07917591287
3755	0.07916743671
3756	0.07915894356
3757	0.07914858777
3758	0.07913622847
3759	0.07912796736
3760	0.07911773923
3761	0.07910961769
3762	0.07910639631
3763	0.07909897344
3764	0.07909242171
3765	0.07907799418
3766	0.07906696261
3767	0.0790593202
3768	0.0790520153
3769	0.07904510519
3770	0.07903829445
3771	0.07902813424
3772	0.07902234782
3773	0.07901207471
3774	0.07900624612
3775	0.07899762306
3776	0.07898805066
3777	0.07898270752
3778	0.07897732708
3779	0.07896890302
3780	0.07896126931
3781	0.07895145606
3782	0.07894376543
3783	0.07893543945
3784	0.07892851108
3785	0.07892095982
3786	0.07891377391
3787	0.07890845482
3788	0.07890007136
3789	0.07888703101
3790	0.07887846977
3791	0.07886870634
3792	0.07886316857
3793	0.07885653088
3794	0.07884676461
3795	0.07883357106
3796	0.07882529642
3797	0.07881992886
3798	0.07881520788
3799	0.07880357264
3800	0.07879804415
3801	0.0787901512
3802	0.07878095704
3803	0.07877550193
3804	0.07876470149
3805	0.07875524177
3806	0.07875166451
3807	0.07874709103
3808	0.07874021953
3809	0.07872961848
3810	0.07872345953
3811	0.07871383515
3812	0.07870866651
3813	0.07870371563
3814	0.07869363837
3815	0.07868908828
3816	0.07868279817
3817	0.07867504226
3818	0.07866565563
3819	0.0786572161
3820	0.07864420148
3821	0.07863793968
3822	0.07862761123
3823	0.07861894432
3824	0.0786108407
3825	0.07860224602
3826	0.07859399472
3827	0.07858434763
3828	0.07857554916
3829	0.07856726731
3830	0.07856147341
3831	0.07855949681
3832	0.07855146568
3833	0.0785456755
3834	0.07854111326
3835	0.07853923134
3836	0.07853281454
3837	0.07852383862
3838	0.078518215
3839	0.07851292154
3840	0.07850594523
3841	0.07849754456
3842	0.07849114532
3843	0.07848506961
3844	0.07847700325
3845	0.07846871991
3846	0.07846026431
3847	0.07845248035
3848	0.0784457033
3849	0.078437111
3850	0.07842738456
3851	0.07841732523
3852	0.0784120538
3853	0.07840599612
3854	0.07839790753
3855	0.07839179721
3856	0.07838516665
3857	0.07838147541
3858	0.07837864619
3859	0.07837211348
3860	0.07836678923
3861	0.07836348653
3862	0.0783539213
3863	0.07834569206
3864	0.07833669109
3865	0.0783294615
3866	0.07832259217
3867	0.0783152589
3868	0.07830364446
3869	0.07829211598
3870	0.078284937
3871	0.07827684568
3872	0.07826541464
3873	0.07825776398
3874	0.0782517332
3875	0.07824354104
3876	0.07823515735
3877	0.07822721905
3878	0.07821616742
3879	0.07820780824
3880	0.07819768254
3881	0.07819114123
3882	0.07818583616
3883	0.07817787705
3884	0.07817294033
3885	0.07816468168
3886	0.07815781841
3887	0.07815146151
3888	0.07814346177
3889	0.0781366852
3890	0.07812699589
3891	0.07812100015
3892	0.07811305844
3893	0.07810736917
3894	0.07809955865
3895	0.07809207328
3896	0.07808584957
3897	0.07807843429
3898	0.07807027891
3899	0.07806344593
3900	0.07805871829
3901	0.07805330409
3902	0.0780450883
3903	0.07804044289
3904	0.07803260464
3905	0.07802557001
3906	0.07802019262
3907	0.07801232645
3908	0.0780016626
3909	0.07799362968
3910	0.0779869504
3911	0.07797506617
3912	0.07796569591
3913	0.07795742849
3914	0.07795471973
3915	0.07795002955
3916	0.07794153304
3917	0.0779302749
3918	0.07792320868
3919	0.07792102023
3920	0.07791267466
3921	0.0779027275
3922	0.07789772188
3923	0.07789432765
3924	0.07788602061
3925	0.07788019883
3926	0.07787250489
3927	0.07786301745
3928	0.07785225772
3929	0.07784735498
3930	0.07784169411
3931	0.07783354342
3932	0.07782669555
3933	0.07781448975
3934	0.07780576584
3935	0.07780027936
3936	0.07779328026
3937	0.07778427452
3938	0.07777795668
3939	0.07777071238
3940	0.0777684982
3941	0.07776260035
3942	0.07775717885
3943	0.07775192836
3944	0.07774159689
3945	0.07773663833
3946	0.07773025564
3947	0.07772080913
3948	0.0777133282
3949	0.07770478157
3950	0.07769918201
3951	0.07768895108
3952	0.0776806354
3953	0.07767163892
3954	0.07766505277
3955	0.07765565989
3956	0.07765067903
3957	0.07764673411
3958	0.07764396004
3959	0.07763626514
3960	0.07762767528
3961	0.0776180711
3962	0.07761297539
3963	0.07760033908
3964	0.0775940232
3965	0.07758423809
3966	0.07757797499
3967	0.07757243116
3968	0.07756630747
3969	0.07756131778
3970	0.07755380301
3971	0.07754263625
3972	0.07753849168
3973	0.0775334514
3974	0.07752931248
3975	0.0775200035
3976	0.077509478
3977	0.07750130651
3978	0.07749160975
3979	0.07748561617
3980	0.07747765852
3981	0.0774699835
3982	0.07746153393
3983	0.0774533918
3984	0.07744713694
3985	0.07743753641
3986	0.07742647406
3987	0.07742182021
3988	0.07740996212
3989	0.07740379105
3990	0.07739997981
3991	0.07739300845
3992	0.07738249354
3993	0.07737840495
3994	0.07737206147
3995	0.07736992085
3996	0.07736430259
3997	0.07735187224
3998	0.07734569377
3999	0.0773369728
4000	0.07732948247
4001	0.07732495772
4002	0.07731472334
4003	0.07730831128
4004	0.07729710973
4005	0.07729471308
4006	0.07728742485
4007	0.07728233652
4008	0.07727351568
4009	0.07726603788
4010	0.07725641083
4011	0.07724866221
4012	0.07724554968
4013	0.07723638841
4014	0.07722419736
4015	0.07721502606
4016	0.07720644059
4017	0.07719765776
4018	0.07719308889
4019	0.07718862943
4020	0.07718477974
4021	0.07717733311
4022	0.07717368873
4023	0.07716731562
4024	0.07716041676
4025	0.07715453642
4026	0.07714867525
4027	0.07713905013
4028	0.07713173116
4029	0.07712105075
4030	0.07711538351
4031	0.0771095133
4032	0.07710277524
4033	0.07709398379
4034	0.07708776864
4035	0.07708153546
4036	0.07707429892
4037	0.07706574472
4038	0.07705740612
4039	0.07705434192
4040	0.07704448087
4041	0.07704000893
4042	0.07703328458
4043	0.07702585945
4044	0.07701954854
4045	0.07700986043
4046	0.07699995039
4047	0.07699437144
4048	0.07699160826
4049	0.07698392327
4050	0.07698093164
4051	0.07697520865
4052	0.07697259922
4053	0.07696338525
4054	0.07695559685
4055	0.07694429699
4056	0.07693549645
4057	0.0769263399
4058	0.07692135443
4059	0.07691514317
4060	0.07690945544
4061	0.07690688938
4062	0.07690035225
4063	0.07689176937
4064	0.0768845515
4065	0.07687794251
4066	0.07687155299
4067	0.07686556298
4068	0.07685498568
4069	0.07684919632
4070	0.07684573441
4071	0.07683811941
4072	0.07682745681
4073	0.07681534573
4074	0.07680745467
4075	0.07680132102
4076	0.07679639944
4077	0.07678668507
4078	0.07678135339
4079	0.07677208303
4080	0.07676582623
4081	0.0767606648
4082	0.07675230919
4083	0.07675028756
4084	0.07674264315
4085	0.07673435794
4086	0.0767253872
4087	0.07671625339
4088	0.07670807129
4089	0.07670465262
4090	0.07669829391
4091	0.07668773579
4092	0.07667971175
4093	0.07666987931
4094	0.07666433799
4095	0.0766576488
4096	0.07665135012
4097	0.07664096482
4098	0.07663291171
4099	0.07662851378
4100	0.07662141573
4101	0.076613611
4102	0.07660804909
4103	0.07660377653
4104	0.07659566448
4105	0.07659131139
4106	0.07657843541
4107	0.07657579004
4108	0.07656634211
4109	0.07655741416
4110	0.07654951731
4111	0.07653820041
4112	0.07653153408
4113	0.07652341457
4114	0.07651523183
4115	0.07650718225
4116	0.07649455452
4117	0.07648736196
4118	0.07647840532
4119	0.07647261694
4120	0.07646553004
4121	0.07645901218
4122	0.07645123961
4123	0.07644271326
4124	0.07643372212
4125	0.07642470934
4126	0.07641834616
4127	0.07641009942
4128	0.0764027983
4129	0.07639841073
4130	0.07639252026
4131	0.07638476308
4132	0.07637608893
4133	0.07636968904
4134	0.07636204691
4135	0.07634868456
4136	0.07634343799
4137	0.07633728916
4138	0.07633058589
4139	0.07632019916
4140	0.07631532664
4141	0.0763061117
4142	0.07630058183
4143	0.07629638716
4144	0.07628814799
4145	0.07627964549
4146	0.07627449603
4147	0.07626627103
4148	0.0762595367
4149	0.0762534411
4150	0.07624657492
4151	0.07623706951
4152	0.07623002853
4153	0.07622162172
4154	0.07621561779
4155	0.07620535579
4156	0.076198559
4157	0.076189681
4158	0.07618314724
4159	0.07617708038
4160	0.07616970935
4161	0.07616334534
4162	0.07615580905
4163	0.07615254944
4164	0.07614553097
4165	0.07613953035
4166	0.07613333179
4167	0.07612488748
4168	0.07611695203
4169	0.07610602151
4170	0.07609989279
4171	0.07609449262
4172	0.07608674315
4173	0.07607974177
4174	0.07607247015
4175	0.07606610728
4176	0.07606416483
4177	0.0760526464
4178	0.07604688562
4179	0.07603872037
4180	0.0760331368
4181	0.07602551391
4182	0.07601678635
4183	0.07600772146
4184	0.07600349121
4185	0.07599701144
4186	0.07599137333
4187	0.075982845
4188	0.07597753415
4189	0.07596949535
4190	0.07596053113
4191	0.07595789751
4192	0.07594540188
4193	0.07593885713
4194	0.07592895375
4195	0.07591794437
4196	0.07590854225
4197	0.07590612456
4198	0.07589915437
4199	0.07589281259
4200	0.07588641699
4201	0.0758754113
4202	0.07586658967
4203	0.07586357486
4204	0.07585933306
4205	0.07585071758
4206	0.07584347376
4207	0.07583665957
4208	0.07582968774
4209	0.07582476613
4210	0.07581781831
4211	0.07580982784
4212	0.07580379767
4213	0.07579464176
4214	0.07578535721
4215	0.07577873785
4216	0.07577021184
4217	0.07576543548
4218	0.07575544294
4219	0.07574653194
4220	0.07573980748
4221	0.07573421484
4222	0.07572648072
4223	0.07571440548
4224	0.07570205955
4225	0.07569450543
4226	0.07568940508
4227	0.07568449081
4228	0.07567475396
4229	0.07566715236
4230	0.07566086048
4231	0.07565665068
4232	0.07565116642
4233	0.07564944362
4234	0.07564155358
4235	0.07563866901
4236	0.07563414184
4237	0.07562663018
4238	0.07562087904
4239	0.07561019518
4240	0.07560238836
4241	0.07559340384
4242	0.0755881527
4243	0.07558071764
4244	0.07557442346
4245	0.07556513516
4246	0.0755554335
4247	0.07554707596
4248	0.07553988897
4249	0.07553263662
4250	0.07552454989
4251	0.07551223309
4252	0.07550390544
4253	0.0755007164
4254	0.07549523142
4255	0.07548610303
4256	0.07547833691
4257	0.07547235629
4258	0.07546499932
4259	0.07545927448
4260	0.0754489852
4261	0.07544603888
4262	0.07543599494
4263	0.0754296224
4264	0.07541977064
4265	0.07541117821
4266	0.07540166686
4267	0.07539401684
4268	0.07538523072
4269	0.07537569415
4270	0.07536828295
4271	0.0753606687
4272	0.07535317467
4273	0.07534649272
4274	0.07533877172
4275	0.07533179192
4276	0.07532007316
4277	0.07531288668
4278	0.07530810577
4279	0.07530086569
4280	0.07529296587
4281	0.07528231617
4282	0.07527569102
4283	0.07526593965
4284	0.07525904741
4285	0.07525499896
4286	0.07524953647
4287	0.0752432467
4288	0.07523579081
4289	0.07522817927
4290	0.07522075334
4291	0.07521268348
4292	0.07520769914
4293	0.0752014369
4294	0.07519451328
4295	0.07518963092
4296	0.07517770942
4297	0.07517206284
4298	0.07516805611
4299	0.07516352483
4300	0.07515501435
4301	0.07514760286
4302	0.07513897462
4303	0.07513094668
4304	0.07512471024
4305	0.07511496763
4306	0.07510657824
4307	0.07509775437
4308	0.07509112788
4309	0.07508743887
4310	0.0750794727
4311	0.07507009806
4312	0.07506549024
4313	0.07505854316
4314	0.07504795393
